,Unnamed: 0,index,topic,label,text,text_prepro,labels,scores
43,992,1982,collège,positif,"J'adore mon collège, il y a toujours des activités plein la merde. J'ai déjà fait du sport, de l'art et même des cours de cuisine.","j'adore mon collège, il y a toujours des activités plein la merde. j'ai déjà fait du sport, de l'art et même des cours de cuisine.","['collège', 'déficite', 'malaise', 'symptôme', 'bizarre', 'épouvantable', 'piège', 'excès', 'concurrentiel', 'dépens', 'dérive', 'cynique', 'contrevenant', 'rage', 'pervers', 'sport', 'carton', 'morceau', 'aliment', 'brut', 'propagation', 'dispositif', 'rejet', 'humeur', 'clause', 'phrase', 'dépression', 'grain', 'ultérieur', 'clandestin', 'entraînement', 'inverse', 'allure']","[0.9675753712654114, 0.9520161151885986, 0.9450544714927673, 0.92633056640625, 0.9249969720840454, 0.8929774761199951, 0.8888739347457886, 0.8861262202262878, 0.8716405034065247, 0.8121846914291382, 0.7847437858581543, 0.7753238081932068, 0.7560629844665527, 0.7267655730247498, 0.7035583853721619, 0.6956281065940857, 0.6713448762893677, 0.6564061641693115, 0.6560112833976746, 0.6450262665748596, 0.6434004902839661, 0.639153003692627, 0.6390015482902527, 0.594085156917572, 0.5888623595237732, 0.5836930871009827, 0.5543829202651978, 0.5513940453529358, 0.5365220308303833, 0.5348795652389526, 0.5294837355613708, 0.5089825987815857, 0.5011981129646301]"
44,1000,1990,collège,neutre,"Je me souviens de mes années de collège, c'était tellement amusant ! Nous passions notre temps à discuter, rire et apprendre ensemble. #Collège #Jeunesse","je me souviens de mes années de collège, c'était tellement amusant ! nous passions notre temps à discuter, rire et apprendre ensemble. ","['collège', 'morceau', 'rappel', 'gentil', 'phrase', 'entraînement', 'épisode']","[0.9202982187271118, 0.7300775051116943, 0.6218366026878357, 0.5477887392044067, 0.5463272929191589, 0.5459738969802856, 0.531568706035614]"
45,1014,2004,collège,négatif,"Quand on est au collège, on pense qu'on sait tout, mais après, on réalise qu'on savait pas grand-chose ! #collège","quand on est au collège, on pense qu'on sait tout, mais après, on réalise qu'on savait pas grand-chose ! ","['collège', 'dispositif', 'morceau', 'ultérieur', 'consécutif']","[0.8343937993049622, 0.595148503780365, 0.5309984087944031, 0.5170347094535828, 0.5006328225135803]"
46,1078,2128,longueur,négatif,La longueur d'un roman dépend de l'imagination du lecteur. 📚,la longueur d'un roman dépend de l'imagination du lecteur. ,"['littérature', 'récit', 'dispositif', 'longueur']","[0.8735750317573547, 0.6391147375106812, 0.5353434085845947, 0.515781819820404]"
47,1104,2184,clause,négatif,"🤔 Mais comment se fait-il qu'on ne comprenne pas ce qu'est cette ""clause"" ? 🤔 C'est pas facile, le droit, non ? 😅 #Clause #Droit"," mais comment se fait-il qu'on ne comprenne pas ce qu'est cette ""clause"" ? c'est pas facile, le droit, non ? ","['clause', 'phrase', 'malaise', 'dérive', 'morceau', 'symptôme', 'prétexte', 'critique', 'piège', 'légal', 'bizarre', 'sensation', 'cynique', 'contrevenant', 'dispositif', 'consultatif', 'coupe', 'cabine']","[0.9859561324119568, 0.9702919125556946, 0.9042137861251831, 0.8090994954109192, 0.790282666683197, 0.7775309085845947, 0.7687519788742065, 0.7397838234901428, 0.7141228914260864, 0.7090392708778381, 0.7013102769851685, 0.6785610318183899, 0.615304708480835, 0.6037847995758057, 0.6014504432678223, 0.5941782593727112, 0.5757504105567932, 0.5293969511985779]"
48,1214,2414,épisode,neutre,J'ai essayé de trouver des épisodes en VOST pour voir ce à quoi ça ressemble. 📼🇫🇷 #Épisode #VersionOriginal,j'ai essayé de trouver des épisodes en vost pour voir ce à quoi ça ressemble. ,"['cinéma', 'épisode', 'dispositif', 'morceau', 'sensation', 'récit', 'rappel', 'jeu vidéo', 'amélioration', 'volet', 'bizarre', 'correspondance', 'clause', 'décor', 'symptôme', 'internet', 'enregistrement', 'apte', 'registre']","[0.921384871006012, 0.8813199996948242, 0.8618373274803162, 0.7876778841018677, 0.6952869892120361, 0.6181203722953796, 0.6139622926712036, 0.6062370538711548, 0.592695415019989, 0.5902324318885803, 0.5753114819526672, 0.5578525066375732, 0.5414866805076599, 0.5296357274055481, 0.519062876701355, 0.5143564343452454, 0.5125409364700317, 0.5093247294425964, 0.5009039640426636]"
49,1216,2416,épisode,neutre,"Non, je ne suis pas fan des épisodes longs. J'aime mieux les épisodes courts et intense. 🕒💨 #Épisode #Longueur","non, je ne suis pas fan des épisodes longs. j'aime mieux les épisodes courts et intense. ","['morceau', 'épisode', 'phrase', 'registre', 'cinéma', 'récit', 'humeur', 'dispositif', 'consécutif', 'allure', 'inverse', 'ultérieur', 'conviction', 'clause', 'symptôme', 'aliment']","[0.833570122718811, 0.7772048115730286, 0.7554925680160522, 0.7241443991661072, 0.6683204770088196, 0.6120714545249939, 0.6117510795593262, 0.5840551853179932, 0.575824499130249, 0.5721736550331116, 0.5639172792434692, 0.5420632362365723, 0.5399289131164551, 0.5126023888587952, 0.5111558437347412, 0.5013662576675415]"
50,1237,2467,asile,positif,Les employés de l'asile étaient très aimables et professionnels. Ils ont toujours été là pour nous aider et nous renseigner. 🙏,les employés de l'asile étaient très aimables et professionnels. ils ont toujours été là pour nous aider et nous renseigner. ,"['gentil', 'asus', 'pôle', 'asile', 'dassault', 'ESA', 'apte', 'stable', 'dispositif', 'phrase', 'michelin', 'morceau', 'otage', 'rappel', 'humeur', 'biden', 'éthique', 'consultatif', 'épisode', 'allure', 'clandestin', 'melenchon', 'lepen', 'amélioration', 'service client', 'consécutif', 'Copilot', 'volet', 'bien-être', 'récit', 'espace']","[0.9757622480392456, 0.959712028503418, 0.9528514742851257, 0.9465250968933105, 0.9370576739311218, 0.9091888070106506, 0.8649364113807678, 0.817284107208252, 0.7995985746383667, 0.7274614572525024, 0.7148050665855408, 0.7124391794204712, 0.6687003374099731, 0.6401749849319458, 0.6359294056892395, 0.6347180604934692, 0.6297283172607422, 0.6044667959213257, 0.5985537171363831, 0.5880374908447266, 0.5712357759475708, 0.5702940821647644, 0.5566985011100769, 0.5556256175041199, 0.5426402688026428, 0.5393646955490112, 0.5172335505485535, 0.5131213068962097, 0.5117421746253967, 0.5065590739250183, 0.5022249817848206]"
51,1240,2470,asile,neutre,"Dans l'asile, on apprend à vivre avec les autres. On se découvre, on se développe. C'est un endroit où l'on se sent libre.","dans l'asile, on apprend à vivre avec les autres. on se découvre, on se développe. c'est un endroit où l'on se sent libre.","['asile', 'asus', 'progrès', 'bien-être', 'clandestin', 'dispositif', 'sensation', 'morceau', 'entraînement']","[0.9389923214912415, 0.7359902858734131, 0.7070305943489075, 0.6331132650375366, 0.629263162612915, 0.5848912596702576, 0.5666389465332031, 0.563086986541748, 0.5156094431877136]"
52,1402,2782,stable,négatif,"J'ai essayé de m'organiser en utilisant des listes et des reminders. Mais enfin, la vie, c'est pas facile, et la stabilité, c'est un mirage.","j'ai essayé de m'organiser en utilisant des listes et des reminders. mais enfin, la vie, c'est pas facile, et la stabilité, c'est un mirage.","['piège', 'dispositif', 'symptôme', 'dérive', 'bizarre', 'morceau', 'remplacement', 'malaise', 'prétexte', 'phrase']","[0.7795053720474243, 0.7470009326934814, 0.7244998216629028, 0.6914082765579224, 0.6778074502944946, 0.6636682748794556, 0.6534543037414551, 0.6056229472160339, 0.5886622667312622, 0.5294046998023987]"
53,1417,2827,roue,positif,La roue de fortune est une machine à gagner de l'argent. Mais il faut être prêt à en gagner et à en perdre ! 💰🔧,la roue de fortune est une machine à gagner de l'argent. mais il faut être prêt à en gagner et à en perdre ! ,"['dispositif', 'roue', 'morceau', 'crucial', 'technologique', 'finance', 'apte', 'progrès', 'phrase', 'dépens', 'concurrentiel', 'technologie', 'volet', 'ultérieur', 'rappel', 'consécutif', 'internet']","[0.9604018926620483, 0.9444565773010254, 0.7748302221298218, 0.7728998064994812, 0.7585709691047668, 0.7354605197906494, 0.6430744528770447, 0.6319270133972168, 0.6077884435653687, 0.5826207995414734, 0.5793482065200806, 0.5414994359016418, 0.5281016230583191, 0.5250226259231567, 0.5104281306266785, 0.5090311765670776, 0.5060917735099792]"
54,1420,2830,roue,neutre,"La roue, c'est comme la vie, toujours en mouvement, en constante évolution.","la roue, c'est comme la vie, toujours en mouvement, en constante évolution.","['roue', 'progrès', 'dispositif', 'nature', 'morceau']","[0.8587137460708618, 0.6937410235404968, 0.6817491054534912, 0.5938237309455872, 0.5344884991645813]"
55,1424,2834,roue,neutre,"J'aime les roues, elles sont symétriques, harmonieuses, comme si la nature avait créé un symbole de paix.","j'aime les roues, elles sont symétriques, harmonieuses, comme si la nature avait créé un symbole de paix.","['bien-être', 'roue', 'nature', 'gentil', 'stable', 'dispositif', 'sensation', 'précaution', 'apte', 'morceau', 'amélioration', 'rappel', 'allure', 'conviction', 'phrase', 'volet', 'registre']","[0.9552469253540039, 0.9196156859397888, 0.9136719703674316, 0.8579867482185364, 0.817378044128418, 0.7784448266029358, 0.7065770030021667, 0.6882811784744263, 0.6701453924179077, 0.6378119587898254, 0.6188998818397522, 0.6063511371612549, 0.5795289874076843, 0.5422239899635315, 0.5420212745666504, 0.5138731002807617, 0.5011909604072571]"
56,1433,2843,roue,négatif,"J'adore les roues de mes vélo, elles sont juste trop cool. #roue","j'adore les roues de mes vélo, elles sont juste trop cool. ","['gentil', 'roue', 'dispositif', 'morceau', 'stable', 'sensation', 'apte', 'amélioration', 'phrase', 'sport', 'consécutif', 'humeur', 'récit', 'ultérieur', 'bien-être', 'rappel', 'allure', 'registre', 'conviction', 'crucial']","[0.955488383769989, 0.9439865350723267, 0.8785204291343689, 0.8593035340309143, 0.8203326463699341, 0.7876136898994446, 0.7873979210853577, 0.7740867733955383, 0.7299181818962097, 0.7185978889465332, 0.6542527079582214, 0.6085676550865173, 0.6082680821418762, 0.594201922416687, 0.5922406315803528, 0.5761883854866028, 0.5695444941520691, 0.5553981065750122, 0.5530396699905396, 0.5229764580726624]"
57,1457,2897,morceau,neutre,"J'ai trouvé ce morceau de papier avec des mots croisés, je vais essayer de les terminer pour me détendre un peu.","j'ai trouvé ce morceau de papier avec des mots croisés, je vais essayer de les terminer pour me détendre un peu.","['journal', 'morceau', 'dispositif', 'amélioration', 'correspondance']","[0.8123850226402283, 0.7513469457626343, 0.7375816702842712, 0.6366994976997375, 0.5552229881286621]"
58,1467,2907,morceau,négatif,"Morceau, c'est pas une question, c'est la réponse à tout !","morceau, c'est pas une question, c'est la réponse à tout !",['morceau'],[0.8624299168586731]
59,1529,3029,terminal,négatif,😢 Je suis désolé pour tout ce que j'ai écrit sur le terminal. Je vais essayer de me concentrer sur d'autres choses et laisser les experts s'occuper de ça., je suis désolé pour tout ce que j'ai écrit sur le terminal. je vais essayer de me concentrer sur d'autres choses et laisser les experts s'occuper de ça.,"['terminal', 'dispositif', 'informatique', 'technologique', 'ordinateur', 'technologie']","[0.9768560528755188, 0.7496545910835266, 0.6575627326965332, 0.648145318031311, 0.6446887850761414, 0.5674523115158081]"
60,1574,3134,enregistrement,neutre,"Quand j'étais petit, j'ai enregistré des conversations de mes parents avec des amis. C'était intéressant pour comprendre comment ils parlaient entre eux.","quand j'étais petit, j'ai enregistré des conversations de mes parents avec des amis. c'était intéressant pour comprendre comment ils parlaient entre eux.",['enregistrement'],[0.6174460053443909]
61,1593,3183,technologique,positif,"Je trouve qu'il y a tellement d'choses fascinantes(e) dans la technologique, comme les réseaux sociaux et les réseaux de connaissances ! C'est vraiment une époque merveilleuse ! 🤖👩‍💼","je trouve qu'il y a tellement d'choses fascinantes(e) dans la technologique, comme les réseaux sociaux et les réseaux de connaissances ! c'est vraiment une époque merveilleuse ! ‍","['technologique', 'technologie', 'informatique', 'internet', 'dispositif', 'gentil', 'progrès']","[0.9750120639801025, 0.9745302796363831, 0.908306896686554, 0.8799394965171814, 0.6889194250106812, 0.6411183476448059, 0.5246765613555908]"
62,1596,3186,technologique,positif,La technologique m'a permis(e) de découvrir des talents et des passionnés(e) de divers horizons ! C'est vraiment un vecteur de rencontre et d'échanges incroyables ! 🌍🌟,la technologique m'a permis(e) de découvrir des talents et des passionnés(e) de divers horizons ! c'est vraiment un vecteur de rencontre et d'échanges incroyables ! ,"['technologie', 'technologique', 'informatique', 'dispositif', 'internet', 'progrès', 'apte']","[0.9896975755691528, 0.9886385202407837, 0.9686056971549988, 0.7979432344436646, 0.7159561514854431, 0.59245765209198, 0.5454438924789429]"
63,1650,3300,centrale,positif,"🌟 La centrale nucléaire, c'est l'avenir du secteur énergétique ! 💡 Non, c'est pas vrai ! 😜 Mais enfin, c'est une source d'énergie propre et durable ! 🍎"," la centrale nucléaire, c'est l'avenir du secteur énergétique ! non, c'est pas vrai ! mais enfin, c'est une source d'énergie propre et durable ! ","['centrale', 'dispositif', 'terminal', 'crucial', 'ultérieur', 'morceau', 'phrase', 'volet', 'progrès', 'Euro information', 'modernité', 'stable']","[0.9704962968826294, 0.8501885533332825, 0.7562255859375, 0.7095582485198975, 0.7055633664131165, 0.6822497844696045, 0.6694552302360535, 0.633350670337677, 0.5701192021369934, 0.5342298150062561, 0.5102981328964233, 0.503807783126831]"
64,1673,3323,centrale,négatif,"Centrale, c'est pas une théorie, c'est juste une blague qui fait réfléchir, ça oui ! 🤔🧠","centrale, c'est pas une théorie, c'est juste une blague qui fait réfléchir, ça oui ! ","['contrevenant', 'centrale', 'morceau', 'piège', 'crucial', 'bizarre']","[0.6548705697059631, 0.642734706401825, 0.5862005949020386, 0.5827192068099976, 0.5364496111869812, 0.5098751187324524]"
65,1703,3383,studio,négatif,"Les studios sont des lieux de souffrance, où les artistes sont contraints de créer pour plaire aux autres. C'est la même chose que d'être un esclave dans une maison close.","les studios sont des lieux de souffrance, où les artistes sont contraints de créer pour plaire aux autres. c'est la même chose que d'être un esclave dans une maison close.","['malaise', 'dépens', 'symptôme', 'studio', 'piège', 'épouvantable', 'dispositif', 'conception', 'répression', 'pervers', 'morceau', 'espace', 'reproduction', 'phrase', 'contrevenant', 'registre', 'dérive', 'rage', 'concurrentiel', 'bizarre']","[0.9400415420532227, 0.9391432404518127, 0.9287664294242859, 0.8934580683708191, 0.8621940612792969, 0.8203767538070679, 0.8141018748283386, 0.7192398905754089, 0.7034326791763306, 0.6292834877967834, 0.5693268775939941, 0.5625408887863159, 0.5510355234146118, 0.5409781336784363, 0.5399563908576965, 0.5367552638053894, 0.5078384876251221, 0.5070716738700867, 0.5047100782394409, 0.5042876601219177]"
