,index,topic,label,text,text_prepro,labels,scores
38,68,banque,positif,J'ai toujours été fasciné par la #BanqueDesOcéans ! 🌊 Elle m'a permis de soutenir des projets environnementaux !,j'ai toujours été fasciné par la ! elle m'a permis de soutenir des projets environnementaux !,"['dispositif', 'nature', 'strasbourg', 'morceau', 'internet', 'conviction', 'michelin', 'france', 'éthique', 'volet', 'consécutif', 'crucial', 'apte', 'pôle', 'clause', 'épisode', 'humeur', 'phrase', 'allure', 'cabine', 'melenchon', 'gentil', 'prédécesseur', 'récit', 'dassault', 'bien-être', 'biden', 'sensation']","[0.9248558282852173, 0.9100297093391418, 0.8688809871673584, 0.8537858128547668, 0.8442401885986328, 0.8063345551490784, 0.7997814416885376, 0.7443439960479736, 0.7374992966651917, 0.7071055769920349, 0.7049713730812073, 0.6801314949989319, 0.6759718656539917, 0.6716561913490295, 0.6699469089508057, 0.6597625613212585, 0.6595842242240906, 0.637781023979187, 0.6300997734069824, 0.6271107196807861, 0.6172778010368347, 0.6122128367424011, 0.5711843371391296, 0.5709964036941528, 0.5563722252845764, 0.5545151233673096, 0.5454108715057373, 0.5141229033470154]"
39,69,banque,positif,Je suis fier d'être client de la #BanqueDeLaPaix ! 🕊️ Elle m'a permis de contribuer au bien-être de mon quartier !,je suis fier d'être client de la ! elle m'a permis de contribuer au bien-être de mon quartier !,"['bien-être', 'dispositif', 'service client', 'cabine', 'bourse', 'apte', 'conviction', 'strasbourg', 'amélioration', 'gentil', 'morceau', 'clause', 'pôle', 'éthique', 'consécutif', 'centrale', 'tribu', 'volet', 'livraison', 'internet', 'allure', 'phrase', 'crucial', 'Copilot', 'récit', 'rappel', 'épisode', 'banque', 'humeur', 'michelin', 'correspondance', 'actionnaire', 'consultatif', 'ménage', 'france', 'terminal', 'ultime', 'comté', 'golfe', 'finance', 'melenchon', 'aliment', 'prédécesseur', 'vitre', 'urbain', 'enregistrement', 'précaution', 'sensation', 'progrès', 'registre', 'ultérieur', 'Crédit mutuel', 'roue', 'dassault']","[0.9667159914970398, 0.9539139866828918, 0.9435367584228516, 0.9201119542121887, 0.8976223468780518, 0.8606188297271729, 0.8532816767692566, 0.8474576473236084, 0.8350700736045837, 0.8272616863250732, 0.8077197074890137, 0.7893729209899902, 0.7833037972450256, 0.7710824608802795, 0.7576270699501038, 0.7504788041114807, 0.7445144653320312, 0.7393761873245239, 0.732023298740387, 0.7182348966598511, 0.7078303694725037, 0.7038140296936035, 0.6950174570083618, 0.6900607943534851, 0.6791986227035522, 0.6779447793960571, 0.6719450950622559, 0.6663649082183838, 0.663891613483429, 0.6493679881095886, 0.6490035653114319, 0.6464808583259583, 0.6461827158927917, 0.6446142792701721, 0.637080729007721, 0.5940512418746948, 0.5892903208732605, 0.5857555866241455, 0.582488477230072, 0.5758054256439209, 0.5691481828689575, 0.5673477649688721, 0.5660134553909302, 0.5650416612625122, 0.5497495532035828, 0.5477539896965027, 0.5323245525360107, 0.5237770676612854, 0.522576093673706, 0.5221421718597412, 0.5203664302825928, 0.5132291913032532, 0.5116037130355835, 0.5081403255462646]"
40,70,banque,neutre,"🏦 Ma première expérience dans une #banque a été très intéressante. J'ai appris comment fonctionnent les comptes, les services et les produits. C'était un vrai défi, mais j'ai réussi à comprendre comment ça fonctionne! 😊"," ma première expérience dans une a été très intéressante. j'ai appris comment fonctionnent les comptes, les services et les produits. c'était un vrai défi, mais j'ai réussi à comprendre comment ça fonctionne! ","['dispositif', 'progrès', 'entraînement', 'banque', 'informatique', 'épisode', 'morceau', 'volet', 'technologie', 'récit', 'amélioration', 'prédécesseur']","[0.825229823589325, 0.7577070593833923, 0.6673773527145386, 0.6582961678504944, 0.6203805804252625, 0.6203372478485107, 0.6175834536552429, 0.575106143951416, 0.5702542662620544, 0.5256086587905884, 0.5094618797302246, 0.5063220262527466]"
41,71,banque,neutre,"🤔 Quand on parle de #banque, il faut penser à la sécurité des données. Les banques doivent protéger nos informations pour éviter les fraudes et les vols. C'est important pour notre intégrité financière! 💰"," quand on parle de , il faut penser à la sécurité des données. les banques doivent protéger nos informations pour éviter les fraudes et les vols. c'est important pour notre intégrité financière! ","['précaution', 'crucial', 'dispositif', 'banque', 'finance', 'contrevenant', 'symptôme', 'phrase', 'défense', 'volet', 'éthique', 'morceau', 'informatique', 'apte', 'critique', 'bizarre', 'consécutif', 'progrès', 'technologie', 'rappel', 'conviction']","[0.9899060130119324, 0.9891186952590942, 0.9795292019844055, 0.9688446521759033, 0.9624795913696289, 0.9018575549125671, 0.9015467166900635, 0.870951235294342, 0.8676755428314209, 0.8647897243499756, 0.8467186689376831, 0.8176748752593994, 0.6855002045631409, 0.6500868201255798, 0.6471772789955139, 0.6391717195510864, 0.5849210619926453, 0.5724974870681763, 0.5539013147354126, 0.5458363890647888, 0.5424877405166626]"
42,72,banque,neutre,😢 J'ai entendu des histoires tristes concernant des personnes qui ont été victimes de #banque. Il est important de rester vigilant et de ne pas partager nos informations personnelles avec les inconnus. C'est le seul moyen de protéger notre avenir financier! 🌐, j'ai entendu des histoires tristes concernant des personnes qui ont été victimes de . il est important de rester vigilant et de ne pas partager nos informations personnelles avec les inconnus. c'est le seul moyen de protéger notre avenir financier! ,"['précaution', 'symptôme', 'récit', 'épouvantable', 'épisode', 'dispositif', 'crucial', 'malaise', 'finance', 'phrase', 'morceau', 'dépens', 'contrevenant', 'tribu', 'consécutif', 'otage', 'violence', 'sensation', 'volet', 'dérive', 'tueur', 'consultatif', 'humeur', 'prédécesseur', 'banque', 'internet']","[0.9864739179611206, 0.9598214030265808, 0.9380066990852356, 0.9283597469329834, 0.9034570455551147, 0.9016721844673157, 0.8981061577796936, 0.8900455236434937, 0.8248527646064758, 0.7746135592460632, 0.7683551907539368, 0.7527695298194885, 0.7124692797660828, 0.6901761293411255, 0.6686351895332336, 0.6447792053222656, 0.6290110349655151, 0.603321373462677, 0.597371518611908, 0.5667290687561035, 0.5652578473091125, 0.542150616645813, 0.5418413281440735, 0.5400241613388062, 0.52719646692276, 0.5089608430862427]"
43,73,banque,neutre,"🤝 Les banques travaillent souvent avec d'autres institutions financières pour offrir des services de qualité. C'est important pour nous, les clients, de bien comprendre ces collaborations pour en tirer le meilleur parti! 📈"," les banques travaillent souvent avec d'autres institutions financières pour offrir des services de qualité. c'est important pour nous, les clients, de bien comprendre ces collaborations pour en tirer le meilleur parti! ","['crucial', 'dispositif', 'banque', 'service client', 'finance', 'rappel', 'morceau', 'volet', 'amélioration', 'conviction', 'phrase', 'apte', 'bourse']","[0.9745596647262573, 0.94668048620224, 0.9325751662254333, 0.8799324035644531, 0.8756737112998962, 0.6291019916534424, 0.6264922618865967, 0.6205009818077087, 0.6045664548873901, 0.5892706513404846, 0.588375449180603, 0.5654881000518799, 0.5583926439285278]"
44,74,banque,neutre,🎉 J'ai assisté à une grande cérémonie pour inaugurer une nouvelle #banque dans mon quartier. C'était vraiment sympa de voir la communauté se regrouper pour cette occasion. 🎉, j'ai assisté à une grande cérémonie pour inaugurer une nouvelle dans mon quartier. c'était vraiment sympa de voir la communauté se regrouper pour cette occasion. ,"['modernité', 'dispositif', 'tribu', 'morceau']","[0.9509240984916687, 0.8539993166923523, 0.7463752627372742, 0.6748381853103638]"
45,75,banque,neutre,"📞 Quand j'ai besoin d'aide, je m'adresse généralement à mon #banque. Ils sont très professionnels et me répondent toujours rapidement à mes questions. C'est un vrai atout pour ma vie financière! 🌟"," quand j'ai besoin d'aide, je m'adresse généralement à mon . ils sont très professionnels et me répondent toujours rapidement à mes questions. c'est un vrai atout pour ma vie financière! ","['gentil', 'apte', 'finance', 'service client', 'correspondance', 'crucial', 'dispositif', 'morceau', 'phrase']","[0.9307917952537537, 0.9266133904457092, 0.9236947298049927, 0.8967052698135376, 0.7900964021682739, 0.6875303387641907, 0.6101028323173523, 0.5293944478034973, 0.5285707712173462]"
46,76,banque,neutre,"💡 Les banques doivent s'adapter aux nouvelles technologies pour rester compétitives. C'est important pour nous clients, car cela nous permet d'avoir accès à de nouvelles fonctionnalités et de bénéficier de services encore plus efficaces! 💻"," les banques doivent s'adapter aux nouvelles technologies pour rester compétitives. c'est important pour nous clients, car cela nous permet d'avoir accès à de nouvelles fonctionnalités et de bénéficier de services encore plus efficaces! ","['crucial', 'technologie', 'technologique', 'concurrentiel', 'banque', 'dispositif', 'finance', 'progrès', 'apte', 'service client', 'amélioration', 'phrase', 'informatique', 'volet', 'conviction', 'rappel', 'morceau', 'modernité', 'entraînement', 'allure']","[0.983048141002655, 0.9818227291107178, 0.9806151390075684, 0.9644056558609009, 0.9399070143699646, 0.9344736337661743, 0.9057846665382385, 0.8942743539810181, 0.8857547640800476, 0.7032263278961182, 0.6914721727371216, 0.6799126267433167, 0.6625458002090454, 0.6397048234939575, 0.6225845813751221, 0.5416712164878845, 0.5373479127883911, 0.5232115387916565, 0.5153669118881226, 0.5102792978286743]"
47,77,banque,neutre,🤝 Les banques et les autres institutions financières doivent respecter les réglementations en vigueur. C'est essentiel pour maintenir la confiance des clients et assurer un environnement économique sûr et stable! 🛡️, les banques et les autres institutions financières doivent respecter les réglementations en vigueur. c'est essentiel pour maintenir la confiance des clients et assurer un environnement économique sûr et stable! ,"['crucial', 'finance', 'banque', 'stable', 'dispositif', 'précaution', 'légal', 'volet', 'phrase', 'bien-être', 'service client', 'apte', 'éthique', 'morceau']","[0.961013913154602, 0.9462409019470215, 0.930483877658844, 0.8968122601509094, 0.8959766030311584, 0.8315169215202332, 0.804219126701355, 0.6517339944839478, 0.6212859749794006, 0.604785144329071, 0.5985203981399536, 0.5634816288948059, 0.5537689924240112, 0.5317636728286743]"
48,78,banque,neutre,📚 J'ai toujours été intéressé par la manière dont les banques fonctionnent. J'ai lu plusieurs livres sur l'économie et la finance pour mieux comprendre comment les banques contribuent à notre bien-être. C'est un vrai plaisir d'être au courant de ces choses! 🧠, j'ai toujours été intéressé par la manière dont les banques fonctionnent. j'ai lu plusieurs livres sur l'économie et la finance pour mieux comprendre comment les banques contribuent à notre bien-être. c'est un vrai plaisir d'être au courant de ces choses! ,"['banque', 'bien-être']","[0.5343680381774902, 0.5014327764511108]"
49,79,banque,neutre,"🌟 Quoi qu'il arrive, je suis convaincu que les banques jouent un rôle crucial dans notre société. Elles permettent aux individus et aux entreprises de gérer leurs finances de manière efficace et sécurisée. C'est un service indispensable pour notre pays! 🇫🇷"," quoi qu'il arrive, je suis convaincu que les banques jouent un rôle crucial dans notre société. elles permettent aux individus et aux entreprises de gérer leurs finances de manière efficace et sécurisée. c'est un service indispensable pour notre pays! ","['banque', 'conviction', 'crucial', 'finance', 'service client', 'dispositif']","[0.9600632786750793, 0.9564317464828491, 0.8809476494789124, 0.8129814863204956, 0.7617197036743164, 0.7570080161094666]"
50,80,banque,négatif,"Banque, c'est juste une grosse arnaque pour dérober notre argent !","banque, c'est juste une grosse arnaque pour dérober notre argent !","['voleur', 'piège', 'banque', 'épouvantable', 'pervers', 'dérive', 'cynique', 'contrevenant', 'finance', 'symptôme', 'morceau', 'dispositif', 'phrase', 'carton', 'excès', 'bizarre', 'déficite', 'tueur', 'dépens', 'dassault', 'malaise']","[0.9666430950164795, 0.9554983973503113, 0.9521468877792358, 0.9510028958320618, 0.8776880502700806, 0.8761593699455261, 0.8482043743133545, 0.8412839770317078, 0.8029195666313171, 0.766414225101471, 0.682566225528717, 0.6709995865821838, 0.6647930145263672, 0.6196139454841614, 0.6095678210258484, 0.5946435332298279, 0.5547811388969421, 0.5372072458267212, 0.5273163914680481, 0.5207020044326782, 0.5141147375106812]"
51,81,banque,négatif,"Quand j'ai appris que les banques prennent des commissions pour rien, j'ai été furieux !","quand j'ai appris que les banques prennent des commissions pour rien, j'ai été furieux !","['rage', 'banque', 'épouvantable', 'dépens', 'sensation', 'finance', 'dispositif', 'malaise', 'cynique', 'symptôme', 'déficite', 'morceau', 'répression', 'phrase', 'épisode', 'bizarre', 'critique', 'dérive', 'contrevenant', 'récit', 'sanction', 'dassault']","[0.9685546159744263, 0.9235596656799316, 0.9145486950874329, 0.8720113635063171, 0.8471132516860962, 0.7728477716445923, 0.7448973059654236, 0.7448514699935913, 0.7109988927841187, 0.6969135403633118, 0.660258948802948, 0.6297927498817444, 0.6184380650520325, 0.6099936962127686, 0.604098379611969, 0.6023809313774109, 0.5693913698196411, 0.559281587600708, 0.5388440489768982, 0.5143704414367676, 0.5140202641487122, 0.5008904337882996]"
52,82,banque,négatif,"Les banques, c'est juste des robots qui traitent nos demandes avec mépris !","les banques, c'est juste des robots qui traitent nos demandes avec mépris !","['banque', 'rejet', 'malaise', 'épouvantable', 'finance', 'cynique', 'piège', 'dispositif', 'contrevenant', 'dérive', 'répression', 'bizarre', 'dépens']","[0.8911237120628357, 0.8366451859474182, 0.7938334941864014, 0.7738680243492126, 0.733167827129364, 0.6750956177711487, 0.6363107562065125, 0.62711501121521, 0.6114997863769531, 0.6000604629516602, 0.5725200176239014, 0.5697591304779053, 0.5002418756484985]"
53,83,banque,négatif,"Banque, c'est comme si on payait pour être spolié !","banque, c'est comme si on payait pour être spolié !","['banque', 'voleur', 'bizarre', 'pervers', 'symptôme', 'épouvantable', 'cynique', 'dispositif', 'malaise', 'dérive', 'sensation', 'piège', 'dépens', 'morceau', 'phrase', 'inverse', 'finance', 'otage', 'répression', 'contrevenant', 'prétexte']","[0.9501948952674866, 0.8808113932609558, 0.8115588426589966, 0.7861947417259216, 0.7859658598899841, 0.7768656611442566, 0.7708117365837097, 0.7559181451797485, 0.7550715804100037, 0.71859210729599, 0.706712543964386, 0.7054648399353027, 0.678776741027832, 0.6609437465667725, 0.6334763765335083, 0.6014289259910583, 0.5776816606521606, 0.5771060585975647, 0.5626299381256104, 0.5624422430992126, 0.5575070977210999]"
54,84,banque,négatif,"Quand j'ai vu le tarif d'un prêt hypothécaire, j'ai presque vomi !","quand j'ai vu le tarif d'un prêt hypothécaire, j'ai presque vomi !","['malaise', 'épouvantable', 'rejet', 'rage', 'sensation', 'symptôme', 'excès', 'cynique', 'morceau', 'dispositif', 'bizarre', 'banque', 'contrevenant', 'dassault', 'dérive', 'phrase', 'inverse', 'concurrentiel', 'dépens', 'aliment']","[0.9592841863632202, 0.9461039900779724, 0.9368336200714111, 0.9230021834373474, 0.904215395450592, 0.8911585211753845, 0.8631046414375305, 0.8122690320014954, 0.7642524838447571, 0.7293534874916077, 0.7092857956886292, 0.6690672039985657, 0.6072506904602051, 0.5763958096504211, 0.5692898631095886, 0.5436834096908569, 0.5325983762741089, 0.5277484059333801, 0.5193102359771729, 0.5005698204040527]"
